アイテム,識別子,ラベル,地域,緯度,経度
https://mediaarts-db.bunka.go.jp/id/C46282,C46282,コンピューターランド北海道,北海道札幌市,,
https://mediaarts-db.bunka.go.jp/id/C46247,C46247,バンダイ・デジタル・エンタテインメント,東京都台東区蔵前3-1-10蔵前セントラルビル5F,,
https://mediaarts-db.bunka.go.jp/id/C46249,C46249,アクティマインド,東京都千代田区神田須田町2-19-27,,
https://mediaarts-db.bunka.go.jp/id/C44984,C44984,アスク,東京都新宿区下宮比町2-6,,
https://mediaarts-db.bunka.go.jp/id/C45062,C45062,エス・エヌ・ケイ,大阪府吹田市江の木町1番6号,,
https://mediaarts-db.bunka.go.jp/id/C45114,C45114,1C Company,"Moscow, Russia",,
https://mediaarts-db.bunka.go.jp/id/C45102,C45102,魔法,兵庫県神戸市中央区葺合町馬止1-10 マジカルビル,,
https://mediaarts-db.bunka.go.jp/id/C46677,C46677,ジョイナック,東京都中野区本町4-48-17-205,,
https://mediaarts-db.bunka.go.jp/id/C45895,C45895,リズ,東京都中野区本町4-46-9　オーチュー第6ビル3F,,
https://mediaarts-db.bunka.go.jp/id/C45897,C45897,TBSテレビ,東京都港区赤坂5丁目3番6号TBS放送センター内,,
https://mediaarts-db.bunka.go.jp/id/C45898,C45898,フェイス,東京都中野区東京都中野区弥生町1-9-8,,
https://mediaarts-db.bunka.go.jp/id/C45900,C45900,HORI,神奈川県横浜市都筑区佐江戸町640,,
https://mediaarts-db.bunka.go.jp/id/C45917,C45917,"Atari, Inc.","417 Fifth Avenue, New York, NY 10016, United States",,
https://mediaarts-db.bunka.go.jp/id/C45906,C45906,アスク講談社,東京都新宿区下宮比町2-6,,
https://mediaarts-db.bunka.go.jp/id/C45911,C45911,シャングリ・ラ,東京都府中市清水が丘1丁目1番地3,,
https://mediaarts-db.bunka.go.jp/id/C45915,C45915,コーエーテクモウェーブ,東京都千代田区九段北四丁目1番34号,,
https://mediaarts-db.bunka.go.jp/id/C45964,C45964,コナミアミューズメント,愛知県一宮市高田字池尻１番地,,
https://mediaarts-db.bunka.go.jp/id/C45976,C45976,エイエムアイ,東京都豊島区南池袋1-10-13　荒井ビル2F,,
https://mediaarts-db.bunka.go.jp/id/C45988,C45988,ユウビス,大阪府東大阪市川俣本町11-10,,
https://mediaarts-db.bunka.go.jp/id/C45990,C45990,ロジテック株式会社,東京都千代田区四番町6番地 東急番町ビル11階,,
https://mediaarts-db.bunka.go.jp/id/C46006,C46006,フナイ,大阪府大東市中垣内七丁目7番1号,,
https://mediaarts-db.bunka.go.jp/id/C46011,C46011,Gottllieb,"Chicago, IL, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45948,C45948,新日本企画,大阪府吹田市江の木町1番6号,,
https://mediaarts-db.bunka.go.jp/id/C45950,C45950,ツムラ,東京都港区赤坂二丁目17番11号赤坂シグマタワービル[1],,
https://mediaarts-db.bunka.go.jp/id/C45955,C45955,カネコ,東京都千代田区平河町2-12-4富士ビルディング3F,,
https://mediaarts-db.bunka.go.jp/id/C45960,C45960,株式会社UPL,茨城県小山市駅南町6-13-30,,
https://mediaarts-db.bunka.go.jp/id/C45933,C45933,エイブルコーポレーション,東京都豊島区池袋4-8-3 エイブルビル,,
https://mediaarts-db.bunka.go.jp/id/C45919,C45919,三木商事,東京都品川区南大井5丁目13番1号モア・アペックス大森204,,
https://mediaarts-db.bunka.go.jp/id/C45923,C45923,セガ・インタラクティブ,東京都大田区羽田1-2-12,,
https://mediaarts-db.bunka.go.jp/id/C45937,C45937,三基商事,大阪府大阪市北区梅田1-2-2-800（大阪駅前第2ビル）,,
https://mediaarts-db.bunka.go.jp/id/C45939,C45939,シグマ,兵庫県伊丹市南本町3-1-7 ウィズ新伊丹202,,
https://mediaarts-db.bunka.go.jp/id/C46082,C46082,電気音響株式会社,東京都大田区西六郷3丁目26-11,,
https://mediaarts-db.bunka.go.jp/id/C46063,C46063,豊栄産業株式会社,東京都田無市,,
https://mediaarts-db.bunka.go.jp/id/C46078,C46078,エンハート,東京都品川区西五反田7-22-17TOCビル12階,,
https://mediaarts-db.bunka.go.jp/id/C46080,C46080,太陽自動機,東京都江戸川区東葛西5-46-3,,
https://mediaarts-db.bunka.go.jp/id/C46085,C46085,富士商株式会社,山口県山陽小野田市稲荷町10番23号,,
https://mediaarts-db.bunka.go.jp/id/C46088,C46088,テクノン工業株式会社,東京都千代田区麹町1丁目7-12館2F,,
https://mediaarts-db.bunka.go.jp/id/C46099,C46099,Cinematronics,"Texas, USA",,
https://mediaarts-db.bunka.go.jp/id/C46093,C46093,セイブ電子,福島県双葉郡浪江町鬼久保,,
https://mediaarts-db.bunka.go.jp/id/C46096,C46096,タカラアミューズメント,東京都北区東田端一丁目7番3号,,
https://mediaarts-db.bunka.go.jp/id/C46098,C46098,ホームデータ,兵庫県神戸市中央区葺合町馬止1-10 マジカルビル,,
https://mediaarts-db.bunka.go.jp/id/C46102,C46102,チヨダ,東京都杉並区荻窪4丁目30番16号藤澤ビルディング5階,,
https://mediaarts-db.bunka.go.jp/id/C46021,C46021,レジャック株式会社,大阪府大阪市淀川区西中島5月丁目11番10号,,
https://mediaarts-db.bunka.go.jp/id/C46028,C46028,ユニバーサルエンターテインメント,東京都江東区有明三丁目7番26号有明フロンティアビルA棟,,
https://mediaarts-db.bunka.go.jp/id/C46030,C46030,ウッドプレイス,東京都江東区木場,,
https://mediaarts-db.bunka.go.jp/id/C46035,C46035,金子製作所,東京都三鷹市下連雀3丁目34番4号,,
https://mediaarts-db.bunka.go.jp/id/C46040,C46040,Exidy,"Sunnyvale, CA, U.S",,
https://mediaarts-db.bunka.go.jp/id/C46044,C46044,ジャパンレジャー,東京都品川区西五反田1丁目21番8号 KSS五反田ビル5階,,
https://mediaarts-db.bunka.go.jp/id/C46061,C46061,中日本プロジェクト株式会社,愛知県名古屋市守山区八反6-10,,
https://mediaarts-db.bunka.go.jp/id/C46165,C46165,ZEPHER,神奈川県横浜市港北区小机町1518番地 メゾン・チバ305,,
https://mediaarts-db.bunka.go.jp/id/C46153,C46153,アンノウンゲームズ,大阪府大阪市北区同心1丁目7番13号,,
https://mediaarts-db.bunka.go.jp/id/C46156,C46156,コンピューターサービス株式会社,大阪市中央区北浜,,
https://mediaarts-db.bunka.go.jp/id/C46159,C46159,九十九電機株式会社,東京都千代田区外神田3-2-14,,
https://mediaarts-db.bunka.go.jp/id/C46169,C46169,スタック,東京都千代田区神田小川町2丁目4番地5号 杉商ビル9階,,
https://mediaarts-db.bunka.go.jp/id/C46170,C46170,VividColor,東京都渋谷区神宮前,,
https://mediaarts-db.bunka.go.jp/id/C46171,C46171,ブラザー工業株式会社,名古屋市瑞穂区苗代町15番1号,,
https://mediaarts-db.bunka.go.jp/id/C46173,C46173,ダイヤモンド社,東京都渋谷区神宮前6-12-17ダイヤモンドビル,,
https://mediaarts-db.bunka.go.jp/id/C46179,C46179,ニトロプラス,東京都千代田区外神田3-16-12アキバCOビル4F,,
https://mediaarts-db.bunka.go.jp/id/C46175,C46175,"First Star Software, Inc.","22 East 41st Street、New York, NY, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C46177,C46177,セガサミーホールディングス株式会社,東京都品川区西品川一丁目1－1 住友不動産大崎ガーデンタワー,,
https://mediaarts-db.bunka.go.jp/id/C46178,C46178,スタジオライン,東京都中野区上鷺宮4-15-6東方富士見台ビル401,,
https://mediaarts-db.bunka.go.jp/id/C46180,C46180,ソフパル,大阪府大阪市浪速区日本橋4丁目6-18,,
https://mediaarts-db.bunka.go.jp/id/C46181,C46181,エス・オー・エフ・ティー,埼玉県川口市西川口1-28-1第一秋葉ビル5階,,
https://mediaarts-db.bunka.go.jp/id/C46183,C46183,ソースネクスト株式会社,東京都港区東新橋1-5-2 汐留シティセンター33階,,
https://mediaarts-db.bunka.go.jp/id/C46146,C46146,ダイナ,大阪府大阪市平野区背戸口2-14-15,,
https://mediaarts-db.bunka.go.jp/id/C46136,C46136,マルカ株式会社,東京都台東区橋場1-2-1,,
https://mediaarts-db.bunka.go.jp/id/C46139,C46139,レインエンターテイメント,東京都新宿区高田馬場4-22-46-403,,
https://mediaarts-db.bunka.go.jp/id/C46111,C46111,ユウガ,東京都港区赤坂6-18-3 アイビービル4階,,
https://mediaarts-db.bunka.go.jp/id/C46118,C46118,日本商事株式会社,大阪市中央区石町2-2-9,,
https://mediaarts-db.bunka.go.jp/id/C46125,C46125,レジェンドベースボール株式会社,東京都新宿区住吉町2-14 四谷曙橋ビル2F,,
https://mediaarts-db.bunka.go.jp/id/C46127,C46127,アーク・エンタテインメント,東京都港区赤坂八丁目5番26号,,
https://mediaarts-db.bunka.go.jp/id/C46217,C46217,WIZ (STUDIOねこぱんち),東京都台東区台東4-29-7田原ビル4階,,
https://mediaarts-db.bunka.go.jp/id/C46220,C46220,BREST UP,大阪府大阪市淀川区西中島3-19-8新大阪興事ビル505号,,
https://mediaarts-db.bunka.go.jp/id/C46218,C46218,オメガビジョン,東京都千代田区岩本町2-1-17PRIME TOWER IWAMOTOCHO 7F,,
https://mediaarts-db.bunka.go.jp/id/C46215,C46215,システムサコム工業株式会社,東京都墨田区両国1-12-10 カネオカビル6F,,
https://mediaarts-db.bunka.go.jp/id/C46216,C46216,ぺんしる,東京都練馬区豊玉上1-8-16PSビル,,
https://mediaarts-db.bunka.go.jp/id/C46221,C46221,インターハート,神奈川県横浜市神奈川区西神奈川1丁目19番19号,,
https://mediaarts-db.bunka.go.jp/id/C46223,C46223,ウェンディマガジン,東京都渋谷区道玄坂1-15-3プリメーラ道玄坂521,,
https://mediaarts-db.bunka.go.jp/id/C46228,C46228,日本下水道協会,東京都千代田区内神田二丁目10番12号 内神田すいすいビル5階～8階,,
https://mediaarts-db.bunka.go.jp/id/C46229,C46229,Primal Software,"Moscow, Russia",,
https://mediaarts-db.bunka.go.jp/id/C46232,C46232,メディアタウンズ,東京都渋谷区神宮前2-35-13,,
https://mediaarts-db.bunka.go.jp/id/C46236,C46236,JOINAC,東京都中野区本町4-48-17-205,,
https://mediaarts-db.bunka.go.jp/id/C46239,C46239,ビーアイコミュニケーションズ,福岡県福岡市中央区薬院2-5-36 コープ野村薬院801号,,
https://mediaarts-db.bunka.go.jp/id/C46238,C46238,辰巳出版,東京都新宿区新宿二丁目15番14号辰巳ビル,,
https://mediaarts-db.bunka.go.jp/id/C46242,C46242,エスアイエスプランニング,北海道札幌市,,
https://mediaarts-db.bunka.go.jp/id/C46243,C46243,アレス,東京都豊島区南池袋2-10-3 榮ビル5F,,
https://mediaarts-db.bunka.go.jp/id/C46244,C46244,ピースソフト,大阪府大阪市淀川区宮原1-7-36-1108,,
https://mediaarts-db.bunka.go.jp/id/C46207,C46207,たまソフト,大阪府大阪市中央区島町1-4-1第五双基301,,
https://mediaarts-db.bunka.go.jp/id/C46206,C46206,オフィスエラン,東京都世田谷区,,
https://mediaarts-db.bunka.go.jp/id/C46196,C46196,サブロジックコンピュータ コーポレーション,千葉県佐倉市,,
https://mediaarts-db.bunka.go.jp/id/C46185,C46185,NEST,東京都国立市,,
https://mediaarts-db.bunka.go.jp/id/C46189,C46189,クリアブルーコミュニケーションズ,東京都練馬区豊玉上1-8-16ＰＳビル1階,,
https://mediaarts-db.bunka.go.jp/id/C46190,C46190,エレメント,大阪府大阪市北区堂島2丁目２番23号白雲ビル2階,,
https://mediaarts-db.bunka.go.jp/id/C46193,C46193,キャリーラボ,熊本県熊本市,,
https://mediaarts-db.bunka.go.jp/id/C46209,C46209,"Broderbund Software, Inc.","Novato, CA, USA",,
https://mediaarts-db.bunka.go.jp/id/C46205,C46205,ストラットフォード・コンピューターセンター株式会社,東京都江東区潮見2丁目10番24号,,
https://mediaarts-db.bunka.go.jp/id/C46204,C46204,カルディア,東京都豊島区池袋3-18-40SHIMAビルB1F,,
https://mediaarts-db.bunka.go.jp/id/C46197,C46197,ザウス,東京都文京区湯島3-13-8 湯島不二ビル601号,,
https://mediaarts-db.bunka.go.jp/id/C46213,C46213,ネクストン,大阪府大阪市北区天神橋7丁目12番6号グレーシィ天神橋ビル2号館11階,,
https://mediaarts-db.bunka.go.jp/id/C46212,C46212,"SIERRA ON-LINE, INC.","Bellevue, Washington, USA",,
https://mediaarts-db.bunka.go.jp/id/C46813,C46813,ホビージャパン,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C46768,C46768,Bohemia Interactive,"Prague, Czech Republic",,
https://mediaarts-db.bunka.go.jp/id/C46305,C46305,SME・ビジュアルワークス,東京都千代田区六番町4番地5,,
https://mediaarts-db.bunka.go.jp/id/C44987,C44987,インターグロー,東京都台東区東上野1丁目8番6号妙⾼酒造ビル5F,,
https://mediaarts-db.bunka.go.jp/id/C45039,C45039,ネットビレッジ株式会社,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C46435,C46435,ワウ エンターテイメント,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C45135,C45135,"Bungie, LLC","Bellevue, Washington, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C46497,C46497,ユナイテッド・ゲーム・アーティスツ,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C45143,C45143,Bethesda Game Studios,"Rockville, Maryland, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C46632,C46632,POW,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C46694,C46694,MEDIAGENIC,"Santa Monica, California, United States",,
https://mediaarts-db.bunka.go.jp/id/C45205,C45205,小島プロダクション,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C45651,C45651,エンターグラム,大阪市北区曽根崎新地1丁目1番49号 梅田滋賀ビル,,
https://mediaarts-db.bunka.go.jp/id/C45652,C45652,Mode 7,"Oxford, United Kingdom",,
https://mediaarts-db.bunka.go.jp/id/C45654,C45654,Digital Chocolate,"San Mateo, California, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45655,C45655,GRIP Digital s.r.o.,"Prague, Czech Republic",,
https://mediaarts-db.bunka.go.jp/id/C45631,C45631,クリエイティヴ・コア株式会社,東京都港区新橋5-26-5,,
https://mediaarts-db.bunka.go.jp/id/C45641,C45641,Team17 Digital Ltd.,"Wakefield, England",,
https://mediaarts-db.bunka.go.jp/id/C45632,C45632,桐原書店,東京都新宿区西新宿4-15-3 住友不動産西新宿ビル3号館,,
https://mediaarts-db.bunka.go.jp/id/C45642,C45642,NeocoreGames,"Budapest, Hungary",,
https://mediaarts-db.bunka.go.jp/id/C45615,C45615,オーイズミ・アミュージオ,東京都台東区東上野1丁目8番6号妙⾼酒造ビル5F,,
https://mediaarts-db.bunka.go.jp/id/C45625,C45625,プレイモア,大阪府吹田市豊津町14-12,,
https://mediaarts-db.bunka.go.jp/id/C45606,C45606,17-BIT株式会社,アメリカ合衆国ワシントン州シアトル,,
https://mediaarts-db.bunka.go.jp/id/C45621,C45621,マイクロソフト,アメリカ合衆国ワシントン州 レドモンド ワンマイクロソフトウェイ,,
https://mediaarts-db.bunka.go.jp/id/C45627,C45627,テイジイエル,大阪府大阪市中央区城見1丁目3番7号松下IMPビル,,
https://mediaarts-db.bunka.go.jp/id/C44671,C44671,SNKプレイモア,大阪府吹田市豊津町14-12,,
https://mediaarts-db.bunka.go.jp/id/C45874,C45874,17-BIT,アメリカ合衆国ワシントン州シアトル,,
https://mediaarts-db.bunka.go.jp/id/C44714,C44714,CBS・ソニーグループ,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C44708,C44708,"Activision, Inc.","Santa Monica, California, United States",,
https://mediaarts-db.bunka.go.jp/id/C44781,C44781,THQジャパン株式会社,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C44783,C44783,"Treyarch Invention, LLC","Santa Monica, California, United States",,
https://mediaarts-db.bunka.go.jp/id/C44762,C44762,Psyonix,"San Diego, California, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C44862,C44862,ココナッツジャパンエンターテイメント,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C44836,C44836,エレクトロニック・アーツ・ビクター株式会社,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C44840,C44840,ミコット・エンド・バサラ株式会社,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C45404,C45404,パンサーソフトウェア,東京都港区芝浦2-15-16 田町KSビル3F,,
https://mediaarts-db.bunka.go.jp/id/C45406,C45406,Bethesda Softworks LLC,"Rockville, Maryland, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45412,C45412,メディックス,東京都中央区築地五丁目6番4号浜離宮三井ビルディング 4F,,
https://mediaarts-db.bunka.go.jp/id/C45395,C45395,"Mastiff, LLC.","Tokyo, Japan
San Francisco, USA",,
https://mediaarts-db.bunka.go.jp/id/C45400,C45400,バップ,東京都千代田区四番町5番地6日テレ四番町ビル1号館,,
https://mediaarts-db.bunka.go.jp/id/C45402,C45402,エコールソフトウェア,兵庫県西宮市南昭和町3番13号,,
https://mediaarts-db.bunka.go.jp/id/C45415,C45415,DMM.com,東京都港区六本木3-2-1六本木グランドタワー24F 日本〒106-6224東京都港区六本木3-2-1六本木グランドタワー24F,,
https://mediaarts-db.bunka.go.jp/id/C45416,C45416,ハックベリー,愛知県名古屋市瑞穂区妙音通4丁-39サンあらたまビル3F,,
https://mediaarts-db.bunka.go.jp/id/C45417,C45417,アーベル,東京都北区東田端一丁目13番10号ツインビル田端A3階,,
https://mediaarts-db.bunka.go.jp/id/C45429,C45429,"Activision, Inc.","Santa Monica, California, United States",,
https://mediaarts-db.bunka.go.jp/id/C45428,C45428,Ninja Theory Ltd,"Building 5, The Westbrook Centre, Cambridge, CB4 1YG",,
https://mediaarts-db.bunka.go.jp/id/C45418,C45418,東京書籍株式会社,東京都北区堀船 2-17-1,,
https://mediaarts-db.bunka.go.jp/id/C45419,C45419,Big Huge Games,"Timonium, Maryland, United States",,
https://mediaarts-db.bunka.go.jp/id/C45379,C45379,クロスファンクション,東京都豊島区南大塚2-37-5 MSB-21ビル4階,,
https://mediaarts-db.bunka.go.jp/id/C45374,C45374,The Behemoth,"San Diego, California, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45378,C45378,アクティブゲーミングメディア,大阪府大阪市西区靱本町1丁目12番6号マツモト産業ビル4F,,
https://mediaarts-db.bunka.go.jp/id/C45380,C45380,Oberon Media,"New York, USA",,
https://mediaarts-db.bunka.go.jp/id/C45382,C45382,パック・イン・ビデオ,東京都中央区銀座6-13-16 銀座ウォールビル6F,,
https://mediaarts-db.bunka.go.jp/id/C45383,C45383,スタジオアートディンク,東京都中央区月島1-8-3 BR月島1ビル4階,,
https://mediaarts-db.bunka.go.jp/id/C45384,C45384,データイースト,東京都杉並区南荻窪4丁目41-10データイーストビル,,
https://mediaarts-db.bunka.go.jp/id/C45385,C45385,ジャレコ,東京都世田谷区用賀2-19-7,,
https://mediaarts-db.bunka.go.jp/id/C45386,C45386,マーザ・アニメーションプラネット株式会社,東京都品川区東品川2-2-20 天王洲郵船ビル18階,,
https://mediaarts-db.bunka.go.jp/id/C45388,C45388,Kalypso Media Group GmbH,"Worms, Deutschland",,
https://mediaarts-db.bunka.go.jp/id/C45387,C45387,H2インタラクティブ,東京都渋谷区,,
https://mediaarts-db.bunka.go.jp/id/C45392,C45392,講談社,東京都文京区音羽二丁目12番21号,,
https://mediaarts-db.bunka.go.jp/id/C45391,C45391,コラビエ,東京都台東区北上野1-6-11 NORDビル,,
https://mediaarts-db.bunka.go.jp/id/C45389,C45389,フジコム,東京都台東区東上野3-14-7龍田ビル3F,,
https://mediaarts-db.bunka.go.jp/id/C45472,C45472,ZENIMAX MEDIA INC.,"Rockville, Maryland, USA",,
https://mediaarts-db.bunka.go.jp/id/C45471,C45471,Microsoft Game Studios,"Redmond, WA, USA",,
https://mediaarts-db.bunka.go.jp/id/C45475,C45475,アニプレックス,東京都千代田区六番町4番地5,,
https://mediaarts-db.bunka.go.jp/id/C45479,C45479,コロプラ,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー11・12階,,
https://mediaarts-db.bunka.go.jp/id/C45484,C45484,クロスノーツ,東京都中野区弥生町二丁目25番13号永島第一ビル202号室,,
https://mediaarts-db.bunka.go.jp/id/C45485,C45485,インテック,富山県富山市牛島新町5番5号,,
https://mediaarts-db.bunka.go.jp/id/C45487,C45487,アーテイン,東京都港区高輪3-26-33 秀和ビル5F,,
https://mediaarts-db.bunka.go.jp/id/C45508,C45508,アイドス,"Wimbledon, England",,
https://mediaarts-db.bunka.go.jp/id/C45469,C45469,光文社,東京都文京区音羽1丁目16番6号 日本〒171-0014東京都豊島区池袋三丁目1番2号 光文社ビル1F,,
https://mediaarts-db.bunka.go.jp/id/C45456,C45456,マイクロネット,北海道札幌市中央区南4条西7丁目6番地,,
https://mediaarts-db.bunka.go.jp/id/C45461,C45461,学研教育出版,東京都品川区西五反田2丁目11番8号 日本〒141-8510東京都品川区西五反田2丁目11番8号,,
https://mediaarts-db.bunka.go.jp/id/C45431,C45431,マイクロキャビン,三重県四日市市芝田一丁目11番13号,,
https://mediaarts-db.bunka.go.jp/id/C45432,C45432,ジェイティービー,東京都品川区東品川二丁目3番11号JTBビル,,
https://mediaarts-db.bunka.go.jp/id/C45434,C45434,小学館,東京都千代田区一ツ橋二丁目3番1号,,
https://mediaarts-db.bunka.go.jp/id/C45444,C45444,Hidden Path Entertainment,"Bellevue, Washington, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45453,C45453,ワープ,東京都港区北青山2-12-28,,
https://mediaarts-db.bunka.go.jp/id/C45588,C45588,インターレックス株式会社,東京都港区芝浦3-14-5,,
https://mediaarts-db.bunka.go.jp/id/C45586,C45586,ティーアンドエス,東京都渋谷区道玄坂 1-12-1 渋谷マークシティウェスト 22階,,
https://mediaarts-db.bunka.go.jp/id/C45579,C45579,カヤック,神奈川県鎌倉市小町2-14-7かまくら春秋スクエア2階,,
https://mediaarts-db.bunka.go.jp/id/C45590,C45590,ビーピーエス,神奈川県横浜市港北区新横浜三丁目24-5 新横浜ユニオンビルANNEX,,
https://mediaarts-db.bunka.go.jp/id/C45566,C45566,Nordic Games GmbH,"Vienna, Austria; Stockholm, Sweden",,
https://mediaarts-db.bunka.go.jp/id/C45581,C45581,Natsume Inc.,アメリカ合衆国カリフォルニア州サンフランシスコ,,
https://mediaarts-db.bunka.go.jp/id/C45592,C45592,東映アニメーション株式会社,東京都中野区中野四丁目10番1号中野セントラルパーク イースト5階,,
https://mediaarts-db.bunka.go.jp/id/C45594,C45594,Ska Studios LLC,"Seattle, Washington, United States",,
https://mediaarts-db.bunka.go.jp/id/C45600,C45600,WayForward Technologies Inc.,"28738 The Old Road Valencia, CA 91355",,
https://mediaarts-db.bunka.go.jp/id/C45601,C45601,AI Factory Limited,"23 The Avenue, Hatch End, HA5 4EN, UK .",,
https://mediaarts-db.bunka.go.jp/id/C45596,C45596,"Torpex Games, LLC.","Bellevue, Washington",,
https://mediaarts-db.bunka.go.jp/id/C45599,C45599,Drinkbox Studios Inc.,"Toronto, Ontario, Canada",,
https://mediaarts-db.bunka.go.jp/id/C45552,C45552,パイオニアLDC株式会社,東京都渋谷区恵比寿南1-20-6,,
https://mediaarts-db.bunka.go.jp/id/C45559,C45559,ソニー・ミュージックエンタテインメント,東京都千代田区六番町4番地5,,
https://mediaarts-db.bunka.go.jp/id/C45564,C45564,スマイルアクス,東京都品川区東五反田1丁目2番地33号白雉子ビル5F,,
https://mediaarts-db.bunka.go.jp/id/C45550,C45550,NHKエンタープライズ,東京都渋谷区神山町5番20号神山町小川ビル,,
https://mediaarts-db.bunka.go.jp/id/C45529,C45529,コロムビアミュージックエンタテインメント,東京都港区虎ノ門4丁目1番40号江戸見坂森ビル,,
https://mediaarts-db.bunka.go.jp/id/C45520,C45520,エレクトロニック・アーツ・ビクター,アメリカ合衆国 カリフォルニア州サンマテオ郡レッドウッドシティ 日本〒160-0023東京都新宿区西新宿4丁目33番4号住友不動産西新宿ビル4号館7階,,
https://mediaarts-db.bunka.go.jp/id/C45521,C45521,アイ・ジー・エス,東京都新宿区坂町27-5市ヶ谷光風ビルディング,,
https://mediaarts-db.bunka.go.jp/id/C45528,C45528,Aspyr,アメリカ合衆国 テキサス州 オースティン,,
https://mediaarts-db.bunka.go.jp/id/C45535,C45535,オペラハウス,東京都千代田区岩本町2-14-2 イトーピア岩本町ANNEX 9Ｆ,,
https://mediaarts-db.bunka.go.jp/id/C45546,C45546,アイレム,大阪市西区阿波座2丁目2番18号 西本町川渕住生ビル,,
https://mediaarts-db.bunka.go.jp/id/C46797,C46797,プラト株式会社,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46806,C46806,レイ,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46809,C46809,日経ホーム出版社,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46774,C46774,ソフトバンクパブリッシング株式会社,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46834,C46834,森ビル株式会社,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46843,C46843,財団法人データベース振興センター,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C44944,C44944,ベネッセコーポレーション,岡山市北区南方3-7-17,,
https://mediaarts-db.bunka.go.jp/id/C44946,C44946,ボーステック株式会社,東京都千代田区神田小川町3-3,,
https://mediaarts-db.bunka.go.jp/id/C44981,C44981,加賀テック,東京都千代田区神田松永町20番地,,
https://mediaarts-db.bunka.go.jp/id/C45000,C45000,モバイル&ゲームスタジオ,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C44978,C44978,ワーナーエンターテイメントジャパン株式会社,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46422,C46422,サイトロン・アンド・アート,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C45025,C45025,デジタルゴルフ,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C45012,C45012,東宝株式会社,東京都千代田区有楽町1丁目2-2東宝日比谷ビル10階から12階,,
https://mediaarts-db.bunka.go.jp/id/C46505,C46505,TNN,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C46620,C46620,エイベックス・ディストリビューション,東京都港区,,
https://mediaarts-db.bunka.go.jp/id/C45661,C45661,パルス・インタラクティブ株式会社,東京都渋谷区神宮前6-18-1,,
https://mediaarts-db.bunka.go.jp/id/C45668,C45668,"Iron Galaxy Studios, LLC","Chicago, Illinois, U.S.",,
https://mediaarts-db.bunka.go.jp/id/C45674,C45674,"2K Games, Inc.","Novato, CA",,
https://mediaarts-db.bunka.go.jp/id/C45677,C45677,北電子,東京都豊島区西池袋1-7-7,,
https://mediaarts-db.bunka.go.jp/id/C45678,C45678,ディンプル,東京都千代田区東神田1-16-12ルミエール東神田2階,,
https://mediaarts-db.bunka.go.jp/id/C45682,C45682,DotEmu,フランス、パリ,,
https://mediaarts-db.bunka.go.jp/id/C45733,C45733,ロイヤル工業,愛知県名古屋市南区豊田3-4-15[1],,
https://mediaarts-db.bunka.go.jp/id/C45728,C45728,セイブ開発,東京都千代田区三崎町2-16-5三崎町ビル3階,,
https://mediaarts-db.bunka.go.jp/id/C45729,C45729,ボーステック,東京都千代田区神田小川町3-3,,
https://mediaarts-db.bunka.go.jp/id/C45734,C45734,フロンティアグルーヴ,東京都 新宿区 西新宿6-22-1 新宿スクエアタワー,,
https://mediaarts-db.bunka.go.jp/id/C45724,C45724,イーフロンティア,東京都港区南青山5－4－30 CoSTUME NATIONAL Aoyama Complex,,
https://mediaarts-db.bunka.go.jp/id/C45727,C45727,アイマジック,神奈川県茅ヶ崎市茅ヶ崎2-1-38-505,,
https://mediaarts-db.bunka.go.jp/id/C45737,C45737,テイチクエンタテインメント,東京都港区芝公園2-4-1芝パークビルB館8階,,
